"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","jenkins"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","terraform"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","kubernetes"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","docker"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","flow"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","github"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","yarn"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","bitbucket"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","atlassian"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","gitlab"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","chef"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","puppet"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ansible"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","svn"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","unity"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","terminal"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","unreal"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","pulumi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","npm"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","codecommit"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","homebrew"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","airtable"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","jira"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","confluence"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","planner"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","smartsheet"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","asana"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","notion"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","trello"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","wrike"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","monday.com"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","clickup"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","workfront"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","microsoft lists"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","wimi"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","dingtalk"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","slack"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","zoom"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","microsoft teams"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","twilio"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","ringcentral"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","unify"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","wire"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","symphony"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","webex"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","mattermost"
552322,"Associate Director- Data Insights","255829.5","2023-06-18 16:03:12","AT&T","google chat"
